tweet_id,tweet_text
847732173440376833,@LamHua Et donc c'est parfait.
847732185180151808,"RT @Mister_Daminou: La précision , définition : https://t.co/DYpNtQhOOy"
847731427672113152,"RT @OuiTeamOfficiel: En 2030, le travail indépendant sera au moins aussi répandu que le #salariat ! https://t.co/Ge3BHQ0avg via @alptis #RH…"
847732193157828609,RT @Nanasss: J'espère que le monde entier aura la chance d'écouter ton album ! #Selfocracy
847732192725696512,Escargophone trouvé ! La dernière heure de Luffy est-elle arrivée ? https://t.co/WOt3nvCIHW #TreCru https://t.co/jtBsIcgKGG
847732194810273792,RT @marineturchi: Le document signé par Marine Le Pen le 15 juin 2016: une demande de prêt russe de 3M€ auprès de la banque russe Strategy…
847732197331054593,RT @jp_mTT: Mais qu'est-ce que ça fait du bien d'entendre ça. Du miel pour les oreilles. https://t.co/lLMUuaILYI
847732198165708800,@PANAFRICA_SHOES @HandsAgency On a hâte de voir ça !!! 😺😺😺
847731435645542400,"@20Minutes Genre ""je suis un connard"" et ca se voit pas ? Ok"
847731435242799104,RT @fcuvillier: Échanges en mairie avec le Président de la République @fhollande à @Ville_Boulogne. https://t.co/qPzpoUHk1g
847732217908310017,"@laurenceSRP Nous sommes bien d'accord. En toute lucidité, la #TransfoNum implique une transformation globale de la… https://t.co/iVJMkjyRBU"
847732222090072064,"RT @lesinrocks: Juliette Armanet reprend ""I feel it coming"" de The Weeknd en français, et c'est comme ça <3  https://t.co/GG4cDmI3LS https:…"
847731457875353600,RT @Frenzzzy: Les Princes de l'Amour 5 : Aurélie Dotremont au casting de la nouvelle saison https://t.co/aA2zVTf0kz
847731461255946240,Infographie #SEO : Genèse des SERP Google de 1996 à 2017  https://t.co/kpv8oMpVof
847731461666906115,"Après Quick, Burger King va avaler les chaînes Hippopotamus et Bistro Romain  https://t.co/CLySCRv1Cj via @Challenges"
847731464577794051,Mdrrr j'ai montre vaiana au petit c'est pas il fait un bisou sur mon tel a la fille qui chante
847731468361113603,RT @Rezopole: Le #RUG n°15 sur le #SDN avec Rémy Lapeyrade qui présente le projet #TouSIX ! @TOUIX_GIX #Rezopole #LyonIX #GrenoblIX #IT #IX…
847731471318110209,Nouvelle note sur mon blog : Présidentielle 2017 : les agences de surveillance interpellent les candidats sur la... https://t.co/abQ5Gldi3V
847731472161153024,Trop beau il me le faut  😍😍😍
847731475059310594,RT @BDGest: Coup de ❤️de la rédaction : Les cent nuits de Héro - @isabelgreenberg - @CastermanBD - https://t.co/ScGDogdRi5 https://t.co/LZt…
847731475923337217,Justice est passée. . Mais  la petite  a souffert ... Elle est  morte. . Pensées pour cet être innocent https://t.co/XGFayQOY0b
847731480964902914,#Snowden sends strong anti-surveillance message to #Trump https://t.co/U0obLTqmeE https://t.co/2LVQ9mSmXk
847731482223235072,@RemiMez Ah parce-que toi tu crois qu'on donne une telle somme à ce genre de joueur pour faire jolie ?? T'es serieux toi ?
847731485138223104,"RT @MLP_officiel: ""La violation du secret d'instruction est désormais systématique : ce n'est pas ça l'Etat de droit."" #19h45"
847731485570236416,RT @13reasonswhyFRA: #INFO la liste des chansons que l'on pourra retrouver dans la série https://t.co/yl2Blvi5i4
847731487252160513,"Arfff, j'ai pas mis le H au bon endroit ! 😕"
847731491849162753,"RT @PHRASES2NEKFEU: ""Je suis devenu celui dont aurait rêvé celui que je rêvais d'être."""
847731490607595521,⭐️ #RussiaToday •  Pékin et la mafia chinoise tentent-ils de capitaliser sur la mort de Liu Shaoyo ?: Voilà quatre…… https://t.co/xQ6MoxN6in
847731493094817792,"@gdelongeville @EuroTyranny Ah ? Pourtant chez Bourdin elle a dit ""non"" quand celui-ci lui demandait si elle voulai… https://t.co/iGS9KTjz5r"
847731493950504961,"RT @jocuisine: Institut Montaigne, Terra Nova et cie : qui se cache derrière ces organi... https://t.co/ccf2XY4MZc via @YouTube"
847731493971435520,"#ALome 2ème candidature du #Togo au processus ITIE/En toute sérénité, nous... https://t.co/SdBrW5l1mX https://t.co/uLorzFIAOS"
847731507791667200,Tu las trouve comment ta pp — bh jsp et toi https://t.co/T7Pt3rYNhI
847731508626325504,@laurentbaumel pense que Valls et Hollande sont mauvais joueurs avec Hamon... C'est pas le courage qui t'étouffes mon pote #frondeur ! #PS
847731513244344323,"La Dic démantèle une bande de faussaires, des passeport sénégalais et gambiens saisis https://t.co/ORdsAQ34JE"
847731517014986752,"RT @ArnaudCoudry: Morgan Parra au  @Le_Figaro : «On continue à bosser, on ne baisse pas les bras» https://t.co/xmkdt5Ob55 #ASMRCT #Champion…"
847731525395259393,Vos avis sur l'épisode 17 #Blindspot 👊🏻
847731525810503681,"Michel #Onfray sur #E1matin.Je ne partage pas ses opinions politiques mais son raisonnement ,oui https://t.co/ynyKxefBF8"
847731527106428928,@gastou89 Ou il est parti réconforter sa fille dont l'emploi est fictif à la ville de cette chère Hidalgo décadente......😏😏😏😡😡
847731528754798592,@ParisZigZag L'Oiseau de Nuit 😔💌🎶
847731532114440192,"@nebulences Alors je suis divisé. Dans les comics, il y a plusieurs versions de Spiderman (et X-men, et Avengers et… https://t.co/LYRewqrX3y"
847731534639517696,RT @Actus__: Effondrement de l’espérance de vie des blancs aux Etats Unis https://t.co/tQsYIPsB7y
847731535046365185,RT @melinabk_: soit tu me répond vite soit tu me répond pas 🖕🏾
847731537135017984,@nasimasardar lanat hai aise low par
847731539236462592,"PDFKit : lorsqu'Apple sème les bugs, les développeurs trinquent. https://t.co/82ekRgCqnh https://t.co/tQQMMA1lhn (via @MacGeneration)"
847731540083654656,"RT @Fillon2017_fr: Le meilleur candidat pour les start-up, c'est @FrancoisFillon ! #FrenchTech  https://t.co/bDj3guPlmP"
847731540519927808,@rachelantoine18 #H du thé #macaron https://t.co/3gGx29Abig
847731544714133505,#MoiPresident des frites pour tout le monde et pas que pour ceux qui mangent halal ! Stop à la discrimination merci.
847731545557278720,Mdr Elle va me tiier 🙄
847731548061179904,@LeSilentio Je vais faire comme si je n'avais pas vu ce tweet d'auto-flagellation mensongère qui m'a fait haussebecquer de bon matin.
847731554755293184,RT @Sylvianne18: @sputnik_fr Vivement le franxit le pen l exige et Fillon suivra !
847731556881801216,"Edimbourg – La Rochelle : ""Le but, c’est jouer le Challenge à fond"" [Abonnés] https://t.co/ZREPV0JaW8"
847731556873420804,"RT @Footballogue: [#Décla💬] Dante : ""Tite est un très bon entraîneur, il a gagné beaucoup de choses avec les Corinthians, il est très intel…"
847731557276172288,RT @GG_RMC: Débat #GGRMC - #EmmanuelHollande : @EmmanuelMacron est-il @fhollande 2 ? Réagissez au 3216 ou avec #GGRMC
847731567757623296,"RT @iamHoveh: Y'a des gens du parlement européen là au taf, j'suis en joggo x pull Carjack Chirac de @im_fromtheeast, c'est la vie qu'j'ai…"
847731573231243265,RT @yvanauet: #MoiPresident il n'y aurait plus de Sénat dortoir... https://t.co/5WhJc8gbd3
847731587491938305,MadeInLens s'engage pour le don du sang https://t.co/Z2mXIQlqfC https://t.co/MTJuxDf3Qg
847731600896827397,@afroO_pean kamer et ndjoo c'est kom beignet et haricot. ça marrie bien
847731602155159552,RT @RTenfrancais: Attentat de #Nice : la policière niçoise porte à nouveau plainte pour «abus d'autorité» https://t.co/UYdQvVcvsv https://t…
847731604667510787,"RT @WLGaz: Vous aussi, gagnez en confort et faites des économies avec la #15zaineduGaz de #GRDFIDF du 18/03 au 2/04 ! https://t.co/W1HcTsyH…"
847731615576932352,RT @SacerdoceRoi: 📸Tournée Internationale [Etape de Houtston-1] Thème: COMMENT REPARTIR A ZERO AVEC JESUS ? #KairosUSA3 https://t.co/rGXxhq…
847731616440922112,"RT @takapalir: C'est la #France ! les enfants trinquent pour leurs parents mauvais payeurs, tandis que les migrants nourris gratos saccagen…"
847731627316756486,le gode ventouse puis la queue https://t.co/azj79PMomD
847731628155600897,"RT @flexizytb: mdr les gens qui disent ""m'prenez pas la tête le matin"" moi c valable matin midi et soir m'cassez pas les couilles"
847731628151496704,Organiser Campagne digitale 78000 Versailles https://t.co/quSWoxwGDM #KubaKub #Kommunity
847731633197203456,RT @PhilippeClause: Voilà une question qui mérite réflexion. #Marine2017  #AuNomDuPeuple https://t.co/db56QlY6bG
847731634061189121,RT @ritaetal: Passava https://t.co/NIz10NSy32
847731651648012288,"@Dechiffrages @FrancoisFillon Vous êtes très subsersifs en fait. ""If the theory doesn't fit the facts, then change… https://t.co/Fe3NYpI3AF"
847732251429281792,"Il ne faut pas consommer de Thon lorsqu'on est enceinte car il est au sommet de la chaîne trophique, il y a un phénomène de bioamplification"
847731654613319681,"RT @RpgChut: RT SI T'ES ACTIF VOUS AVEZ 5 JOURS POUR RT, LE RESTE VOUS POURREZ DIRE BYE."
847731656681177088,"RT @MaximeHaes: Pour info, Quentin a 17ans, il est en terminale, il est peintre et expose en galeries.  Vous, vous mettez des spaghettis da…"
847731662129463297,RT @moohafcb: - Bonne nuit ma princesse 💘 - Bonne nuit mon frère   https://t.co/BC5KwLFfSy
847731662133764097,Je suis encore plus vénère maintenant que j'ai pas entendu mon réveil et que je loupe 3 TD. PUTAIN.
847731663421423617,"RT @benoithamon: Voter Le Pen c’est réserver des droits à certains en fonction de leurs cartes d’identité. C’est cela, la France apaisée? #…"
847732264427372544,L'aventure Coorganiz commence : découvrez  nos péripéties d'entrepreneures dans la Tech https://t.co/zU5t9Mi3fv
847732272815939584,Btw je suis à bientôt 4.5K tweets x)
847731676423700480,"Rallye Aïcha des Gazelles: orgie de poussière, ronronnement de 4x4 et hélicoptères. La lettre l'Association Zaila https://t.co/Xs4ZQTrXMC"
847732283301744640,"Quand Wikipédia traite François Fillon de ""plus grand escroc français"" https://t.co/0rlEAOYelL #fashion #mode"
847732285415669760,RT @JulienOdoul: Le schizophrène @sauvadet demande des aides pour les agriculteurs de la région alors que ses amis européistes s'acharnent…
847732287097548800,@mnfrankenstein2 La poisse jusqu'au bout Manon 😅
847732288351752192,"RT @NoFunShow: En attendant, on a pris du retard pour poster l'émission d'aujourd'hui sur Rick Ross. #FinDuThead"
847731688553594880,"Une frappe l'album de Lacrim, toujours là rien à dire"
847731688578793472,"@moundirofficiel @AventuriersW9 👍libéré, délivré, belle action ! Le plein d'ondes positives pour ce final à Mél❤️ & Bastien 💙💪💪😘😘"
847731690675904513,Comment toucher un public international sur les médias sociaux ? https://t.co/pNN5ZWxGLk
847731696975749122,"RT @LCI: .@mbompard, Directeur de campagne de @JLMelenchon #FranceInsoumise, est l'invité de @fxmenage à 8H15 #LCI https://t.co/OiIFcziE5n"
847732482535337984,"RT @Phrases2Rap_: Ma gentillesse c'est une pute, elle m'a toujours foutu dans la merde"
847731705771249666,RT @Place_Beauvau: Les nouveaux engagements pris pour renforcer la #sécurité des #touristes accueillis en 🇫🇷 seront mis en œuvre d'ici la p…
847731718756876290,"RT @tagueuleptn: - 3 kg de sel + 4 kg de sel = 7 kg de sel. Putain, l'addition est salée !  - ta gueule ptn"
847732506044518400,On air :  Edith piaf - non je ne regrette rien on A-Classic Spirit https://t.co/lq2okpYNV1 #Music #Legends
847730507022348288,"Today's ""Menu du Jour"" Friday 31st of March, Bon appétit... https://t.co/SYUV7YG0Qr"
847729949192540160,La différence entre aujourd'hui et hier .. ☀️☁️🌫
847729950455087105,RT @_KIMIV_: Je me suis demandée qui serait assez fou pour sauver un serpent puis j'ai vu la couleur de ces mains https://t.co/xpt6gq1l4j
847729958403227648,"RT @Guillome_fr: #Macron resté 2 ans comme ministre serait une copie de #hollande tandis que #fillon, 5 ans premier ministre, serait un per…"
847729960500330496,RT @JadePgns: @Upho_ @ndiazcairo Un homme est un homme et doit être élevé comme tel
847729962626932738,RT @UNIMEV_FR: Événementiel : 2017 sera une année de croissance des réunions et événements | #MICE @Tourmagcom @scoopit https://t.co/QwV88R…
847729963017031682,RT @HXFID_: -Le réchauffement climatique est notre cours d'ajd toi labas c quoi le réchauffement climatique ? - notre cours d'ajd  -haha fd…
847729968889053185,"J'aime une vidéo @YouTube : ""Kendrick Lamar - HUMBLE."" à l'adresse https://t.co/ZWW1Quw8lb."
847730541407346690,RT @journaldunefan: Le single d'Harry sort dans une semaine le single d'Harry sort dans une semaine le single d'Harry sort dans une semaine…
847729984823099392,On route to centre parcs 🤗🏚🏊🏻‍♀️🚴🏻‍♀️🏓🌳🌲🌺🐿🥂🍻🥞❤️
847730550651486208,"RT @CCastaner: ""Comme j'avais l'interdiction de parrainer @EmmanuelMacron, j'ai rendu ma carte à @jccambadelis."" #Le79Inter"
847729996151914496,RT @lusertula: Des avocats genevois exigent jusqu'à 7000.- par formulaire. Aux associations c'est gratuit.  #Papyrus #sans-papiers  https:/…
847730564484390912,"""amplificateur et baffle "" a besoin d'un transport de Chalon-sur-Saône à Bordeaux, https://t.co/m3W9NvxPOj"
847730568275968001,@Fabfranceinter @benoithamon @JLMelenchon @MarCharlott plus j'en entends plus j'ai pitié des gens qui parlent d'ego… https://t.co/DqcEaHjx85
847730639579238400,RT @RoadAesthetic: Si je te réponds en message alors que j'ai les mains glacées c'est vraiment mais VRAIMENT que je t'apprécie beaucoup!
847730020902518784,La #Croisiere mise sur 2020 #Luxe https://t.co/ZviRj8sogm
847730645862277120,@RFIAfrique @juvenalmunubo Le @rassopp se trompe lourdement de stratégie! Veut-il l'application de l'Accord ou son blocage?
847730647535767552,@PandaBee_ YEEEEEES JE SUIS SUPER CONTENTE POUR TOI ♡
847730032223043584,@TaylLorM Biloko je l'ai retrouvée 😂😭 https://t.co/uoVqlhJ1hm
847730654242455552,RT @chgrand666: Pédophilie dans l’Eglise: https://t.co/YB7iyiOHZs
847730654259236864,"RT @david_rachline: ""Les Français doivent être prioritaires en France. Ils sont parfois aujourd'hui considérés comme citoyens de seconde zo…"
847730656767389700,RT @PornFoodies: Le paradis 😍 https://t.co/hhhKVkiw4v
847730037260300288,je connais tjrs pas mes salles depuis le début à de l'année
847730037696503808,"RT @POW_RS: Same focus, different direction...la la la la la la! #mondaymotivation"
847730667681009665,@Irchad_IbnBadis ARNAQUE A LA MECQUE Il est grand temps de dénoncer les pratiques commerciales déloyales La pétitio… https://t.co/fe5EMsRGhU
847730050707345409,RT @Soul_Brotha: Macron vient calmement de comparer les employés à du bétail. https://t.co/UKJpI44fPf
847730679009783812,RT @fishonweb: Ce soir #massecritique #lille @velorutionlille #velorution #carnaval Pédaler doucement parler beaucoup https://t.co/AXZmsQbi…
847730057824972801,Bonjour à tous #On
847730061578969088,"RT @saratherealMVH: arrêtez de dire que vs êtes dans la friend zone alors qu'on vs considère pas comme des amis, ni comme des connaissances…"
847730685720776706,Quand les directeurs du Monde Jérôme Fenoglio et Luc Bronner publient une fausse info pour défendre le Decodex https://t.co/xiyAWz9l6s
847730688652591105,Quand les directeurs du Monde Jérôme Fenoglio et Luc Bronner publient une fausse info pour défendre le Decodex https://t.co/day7WlKDYy
847730071263510528,"RT @mediapart: Marine Le Pen signe à nouveau pour de l’argent russe, «destiné à financer la campagne électorale française» https://t.co/EqH…"
847730076699344896,RT @SNJeunesAR: Des divisions  nv CE2 ne peuvent permettre de calculer les besoins en professionnels de Santé : grève maintenue !!!#anesthd…
847730078385553409,RT @ornikkar: Merci de vivre de l'argent public depuis 35 ans. Merci d'avoir gouverné la moitié de ces 10 dernières années. Et merci aussi…
847730083406020608,"RT @B3infos: 🇺🇸 En septembre, #Trump attaquait #Clinton parce que 5 membres de son équipe avaient demandé immunité. Aujourd'hui, c'est son…"
847730102683058184,RT @_CreaNico: Questions réponses au #SEMSUMMIT https://t.co/YHjgZ4WluB
847730107317747712,RT @mathis_cantin: Force & honneur 🔥
847730111520489472,RT @BF_InfosMarches: Merci à @fhollande @Elysee et le protocole pour leur soutien sans faille aux PME accompagnées par @businessfrance http…
847730731019157504,RT @unbesoindetoi: le regard ça fait tout chez quelqu'un
847730118227222528,"RT @NSHanouna: Pour voir @TPMP autrement avec @Cyrilhanouna, rendez-vous prochainement sur @NSHanouna ! 💣 @h2oprodoff https://t.co/EL3cpeOj…"
847730117786849280,RT @Francois_Ruffin: Comment un pays comme le nôtre peut-il produire tant de pauvreté et d'inégalités ? https://t.co/L5KYExzdrU
847730118634033152,sahi pro plus
847730122400464898,RT @VirginTonicOff: RT pour soutenir @CamilleCombal pour le retour du Prout Game dans le #VirginTonic https://t.co/QU5HlOrH18
847730126192168961,La série #13reasonswhy  Est super!!! j'adore !!!!
847730129111400448,@sui_gene_ris Ce qui est encore plus hallucinant c'est que la Cour est entendu un tel argument!
847730742759112704,Les visiteurs de la boutique Giorgio Armani Beauty peuvent «essayer» de maquillage en ligne -…… https://t.co/DCgjtlmJjz
847730750728192001,Bas adolescent cum trempe https://t.co/Yr2Sge0Hid
847730756612874241,RT @mrferv: @CarolineDiament Un RT pour Dany qui s'est fait volé son vélo adapté a son handicap merci de Rt https://t.co/jNqichxOrU #unvelo…
847730758277939200,RT @Dylangrosdesir: J'ai un BTS AG je sais faire des emails moi https://t.co/WYAbaepjxy
847730761612443649,Mon pic de beauté il était en ce1 après c'est la decadence
847730151353753602,RT @Texa00: 🌟💘🌟Bonjour París 🌟💘🌟.         🎁🥂🎂Félicitations🎂🥂🎁🥂profiter de votre journée🥂🎂🎁@AraiEij https://t.co/Q2ArzaiHfQ
847730785134067712,@Kaira2618 @momo_mohsin @shivangijoshi10 Adorable couple
847730172753133569,@banger2dz tsais que tu peux perdre ton permis mec
847730170668568576,épisode ep23 s5 en cours de production ! #Arrow https://t.co/rjabQC8JWD
847730789731061760,@Videos2Riles @shantaseydina @rsaymf7 - croire et se donner les moyens d'atteindre son objectif pr reussir
847730183670874113,@__MXMB @ManonLch non funèbre
847730187856785409,@EmmaMdvs Chui a yutz j'ai celui de thion aussi
847730797691797504,RT @elhramito: Lacrim en voiture c'est succulent
847730805254135808,Gosh... j'ai pris 2kg avec ces conneries de mcdo 😅Il va falloir remedier a cela
847730806072131585,"@Torah_Box Verset Eliyahou : ""Achré chéél ya'akov be'ézro sivro 'al adonai élohav"" une idée du passage précis? @RabbiMagicDavid"
847730207142273025,RT @desouchejesuis: @NicolasMiguet Je n'aime pas les socialistes ! Ah oui quand même. https://t.co/gEwwIzDVa1
847730821603524608,RT @LeOuistiti_: Les beurettes elles aiment trop prendre soin de leur cheveux avec du beurre de charité avant de se les faire tirer violemm…
847730210514419716,RT @Toooto_13: Cristiano: - 3 LDC - 1 Euro - 1 aéroport qui porte son nom  Messi: - 4 LDC - 0 Euro - 0 aéroport qui porte son nom  Le débat…
847731007839027201,RT @marshmellomusic: Rain drop drop top https://t.co/c2tNvfsUNV
847731008652718080,"RT @jlm_2017: .@Simonnet2 A celles et ceux qui sont déprimés par la situation : notre campagne est magnifique, vous y êtes les bienvenus !…"
847730301107265537,RT @psvchx: - et toi ça va les cours en ce moment ?  - https://t.co/PJkh9GPYR5
847730302789206017,RT @Coexister75: Fillon veut lutter contre l'absentéisme via @Daarjeeling https://t.co/QQzCXxgRGM
847731014960951296,Nouveau costume à LED #SMPcie https://t.co/DnqkcAC7sn
847731018731630594,@PDurand03 Je n'en doute pas 😏
847731018756800512,@WeAreTennisFR @TennisTV Dingue mais génial en même temps d'être aussi culotté ! Il joue au feeling Kyrgios c'est top !
847731019138465792,"RT @AlexOTime: ""ami"" et ""pote"" j'suis désolé mais sa a pas la même valeur"
847730312419266560,RT @Never_All: Moi quand un pote me dit qu'il va voter François Fillon. https://t.co/M6zrnMnePA
847730313656549376,RT @Sosoced__: quand t'espionnes plus la personne sur les réseaux sociaux ça veut dire que t'es en voie de guérison mdr
847730313664974848,RT @Sosoced__: quand t'espionnes plus la personne sur les réseaux sociaux ça veut dire que t'es en voie de guérison mdr
847730313681715202,RT @Sosoced__: quand t'espionnes plus la personne sur les réseaux sociaux ça veut dire que t'es en voie de guérison mdr
847730313669222402,"RT @TonyYoka: 2016 était l'année du couple en Or, 2017 sera celle du bebe en Or. 🙏🏾 👶🏽#legacy #newlife #baby#famille #goldenbaby #solide ht…"
847731023777419264,RT @kalihh: Alala les soirées karaoké ça pardonne pas https://t.co/xY6u1dzxjn
847730323316031488,RT @BREEZYRAWWSEAN: Les bae sans permis cst juste un détail tu n'as pas de permis je n'ai pas de permis tu es piéton je suis piéton on va p…
847730329620062208,"@franceinter @RebeccaManzoni Whaou j'avais tous ses albums vinyls, ses photos collées sur mes classeurs, posteurs d… https://t.co/NbqrJPsVj2"
847731040554631168,"@GG_RMC macron ne prend que des vieux briscard,sa politique n'a rien de novatrice!rien que du recyclage d'idée avec un bel emballage!"
847731043067023362,RT @Dalipas: Existe-t-il vraiment des gens qui ont manifesté contre la loi travail et s'apprêtent à voter pour #Macron son instigateur ?…
847730335911522304,Incompatibilité évidente
847731047278067714,RT @Luxe_JeanMarie: Si je fais quelque chose je le fais pour moi et non pour le regard des autres et leur jugement.  Je m'en fou en gros Md…
847731048951586818,"RT @Cyrille50610: ""Au peuple guyanais"" ??? Et vous êtes ministre des Outre-Mers ??? . https://t.co/Dk0klY9ZRU"
847731056501432322,RT @Luxe_JeanMarie: 1 : zapper une fille pour une autre 2 : vous rendre compte que la fille est devenu une frappe 3 : revenir vers elle  Le…
847731056065171457,RT @twandroid: 🎁 #CONCOURS ! 🎁 Gagnez un #SamsungGalaxyS8 +! 😍  RT + Follow @twandroid & @materielnet ! 👍 Prise en main du #S8 👉  https:/…
847731057344495618,"RT @Rubbi_2bi: Étaler tte sa vie sur snap, c'est pas pour moi ✋"
847731064021766144,RT @actudroit: Le statut de conjoint collaborateur https://t.co/Sn4wBVH44k
847731065703677952,Léon Degrelle   15 juin 1906   –    31 mars 1994  https://t.co/z4yMZexV1c
847731072418717698,RT @Miquel82665386: @LePoint No comment. .. https://t.co/fGZHkUistO
847731073249181696,8 mois d'amour 💏
847731080413106176,Extremement etudiante blanche velue fore https://t.co/wLmyZGWtXm
847730364831354881,"On réfléchit à un atelier ""Découverte du langage PHP"", est ce que ça vous dirait de participer (mentor ou apprenant… https://t.co/hkx1m4MWoZ"
847731088382279681,#DTBYIsItReal  Banquet https://t.co/Xc7aW5Ujs6
847730379125424129,"Théo et Hugo dans le même bateau, Olivier Ducastel & Jacques Martineau — 2016 https://t.co/KRBxylekxj"
847731111006412800,@Happiichigo Je me suis permise de lui faire une réponse cordiale.
847731124851810304,@YahooActuFR Les socialos c'est comme les morpions et les cafards il est difficile de s'en débarrasser !
847731125694775297,"Jean-Luc Mélenchon : ""Le monde du travail tient sa revanche : il a son candidat"" https://t.co/cu92FWdh05 via @Boursorama"
847730416446459905,"Algoblocs : apprendre la #programmation en réalisant des figures géométriques (avec blocs logiques, comme Scratch). https://t.co/qleMGTb2z8"
847731138273566721,"RT @EMOTIONALEVI: putain ce soir c'est les vacances, y'a riverdale et koh-lanta jsuis emue 😭"
847730420196102145,"RT @canalplus: Le coup de gueule d'@alexiscorbiere, porte-parole de @JLMelenchon : ""@MLP_officiel n'en a rien à foutre du quotidien des Fra…"
847730425652854790,68% des campagnes @ululeFR sont financées (et le taux de réussite est encore > pour les projets accompagnés par @Reseau_BGE 💪) #TPE_BGE
847730429033553920,RT @ANIKICZ: Hâte d'être beau
847730430698704897,"@Captain_WhoLock en slalom entre les gouttes, a part les dieux de youtube je ne crois personne"
847730431097135104,RT @CCValEyrieux: N'oubliez pas de vous inscrire pour rejoindre la grande aventure de @SimplonVE #code #numerique #formation #ardeche https…
847730432774856708,RT @ANIKICZ: Hâte d'être beau
847730445395427328,Merci pour la Force bro https://t.co/kMp2nMMoHO
847730448734146561,"Amber Rose dévoile un gigantesque tatouage après son agression, Kim Karda­shian revient à P... https://t.co/PlpatSv8jr"
847730455025639424,"RT @NMalaboeuf: Jean-Luc Lemoine quittera #TPMP si Cyril quitte l'émission : ""Je suis venu pour me marrer avec mon pote, c'est une histoire…"
847730460893388800,"RT @JonPalais: EPR pas aux normes, @EDFofficiel et @AREVAfr pas fiables... Il est temps de passer au 100% renouvelables ! https://t.co/F0c8…"
847730474336215042,"RT @RoadAesthetic: Jamais j'irais en boite ou en soirée j'aime trop la solitude, le silence et ne pas gaspiller de l'argent pour de la merd…"
847730479763644418,#Lefigaro #Laune Pascal Obispo : «Jésus est un sujet très moderne» https://t.co/yqaFCRkVns
847730480174649344,"RT @laink: Je me suis levé à 8h, ça ne réarrivera probablement jamais et je voulais vous dire que j'ai été content d'être ici avec vous. C'…"
847730484394115072,RT @jpalmieri_15: EDER arrive à furiani faites moi plaisir!!!OVATION!!!!! Il le mérite !!! https://t.co/rxulCP0hIu
847730484800929805,RT @AmslowFR: Bonne nuit 😭🙃 https://t.co/uoJO9j0VEK
847730485241364481,@ECiotti Pauvre naze
847730488982646786,"Optimize, l'outil d'A/B testing de Google, disponible pour tous en ... - Blog du Modérateur https://t.co/KgtR8eS6P8 #Google"
847730489427337217,"RT @Rubbi_2bi: Les babtous c'est les 1er à lire des livres, à aller au musée. Mais ils te demandent ""C'est quoi le Togo ?"""
847730491096571904,"RT @Zam_Zonite: #BourdinDirect Laurent Neumann reçoit David Rachline, il va tenter de justifier son salaire et satisfaire son patron... htt…"
847730492774400000,Mdr Kim elle se moque des autres quand tu vas passer on va bien rigoler aussi #LesAnges9
847730499053277185,FRANCAIS!!!!FAITES LE BON CHOIX!!!!VOTEZ SARKOSY!!!! https://t.co/TJvu7VzhKM
847730504082137088,RT @QuiNousAime: Sait-on jamais ... #RTplease https://t.co/wgdTX5F1s3
847730505357246464,RT @RudyC44: Fatiguance https://t.co/RlwJcRJY0a
847730509987823616,RT @TheiCollection: ⚠️ #CONCOURS ⚠️ Gagne un BackBeat Pro 2 !  ➡️Follow @TheiCollection & @fr_plantronics  + RT ce tweet ⬅️  Bonne chance…
847730521715097604,"""Retrait de points non précisé par le juge"" : https://t.co/Nd0LQJTpUp via @YouTube"
847730528010633216,@Raslebol1959 @Nicolas_Thouin @BFMTV @CNEWS @ruthelkrief @AudreyPulvar @davidpujadas @LeaSalame venez surtout voir… https://t.co/CcxGrnftjn
847730533882748929,"Ce besoin constant de rabaisser/critiquer les gens ca me répugne. Mentalités superficielles, dicter comment il faut être/ne pas être"
847730545601634304,RT @QBINZE: Commencez par vous forger votre avis autrement que par des screens et videos sorties de leur contexte si vous voulez être crédi…
847730554409582594,RT @MLamineH: @abdouk99 Attention : vous aspirez toute la poussière de la journée dans votre sommeil. Mettez une moustiquaire pour atténuer…
847730554862620672,"RT @nbrick14: ""Dans le mot 'processus' il y a le mot ...? Suce"" Valentin, 19 ans🤔"
847730557383397376,"RT @_lauradpl: t'es là pour moi j'serais là pour toi, mtn j'donne à qui m'donne"
847730563238592512,RT @David_vanH: #MacronIlestOùlePognon  => ACTION anti meeting Macron & forces de l'argent ! MOBILISATION pour la France🇫🇷 Rdv #Marseille1a…
847730566170460160,RT @_0nizuka_: Condorcet 3eme meilleure lycée de France hein https://t.co/J1oGKtd0AB
847731145391316992,RT @FondLejeune: [ACTUALITÉ] Eléments d’information relatifs à une pétition contre la Fondation Jérôme Lejeune >> https://t.co/Yq7BFXeG54
847731149174579202,RT @moise_katumbi: Une grande voix de la radio est partie. Laurent Sadoux informait en donnant de la joie. Que son âme repose en paix. Mes…
847731149610799104,RT @infaformation: 🕺💃nos étudiants @1054Km préparentun #cabaret pour le 1er avril ! Ce n'est pas 1 poisson d'avril https://t.co/ORLEpOSWIf…
847731148335730689,Vegeta Hamdoulahe Mp3 Chanson | PNL | Français Chanson Télécharger https://t.co/t0R8DFc0X5 https://t.co/3aBdK5RS79
847731153393991681,"RT @AlexOTime: Les maman elles disent  ""Quand je serais plus la ...""  elles savent pas à quel point cet phrase nous traumatise"
847731155038117888,RT @FabienCazenave: L’Écosse adresse un courrier à May pour organiser un référendum | via @ouestfrance  https://t.co/CVJZkHHobF
847731157550546944,RT @Mandeng_: C'était trop évident  😂 https://t.co/v1dRSt7kqG
