tweet_id,tweet_text
836467731473952768,RT @imnoufeigh: Pasensya na MayWard. Nakita ko ei. Kaya e-beri slowmo natin. Hahaha  MAYMAY TheNextSuperstar https://t.co/4kjIJCPkh8
836467836360904704,RT @AwtsBabe: Mahal mo ba talaga ako? O props lang pag nandyan ang ex mo?
836467899237748736,"RT @ofcAMTeam110716: Ang mga kapuri -puring gawa ng Panginoon,  ang lakas niya't kababalaghan, Salmo 78:4 #ALDUBxDTBYTadhana"
836467903436185600,@Twinkfalcon Spoilurrrr hahaha
836467907643207680,RT @Maichardology: Tumama or tumama? 🤣♥️ #ALDUBxDTBYTadhana #DTBYArchitectBenjie https://t.co/lzHtDQrNk9
836468025092026369,RT @LlabelleM: Dahil kung ika'y makita na  MARVOREE ChaTUEnayNaKilig
836468121569378304,"RT @iShip_LizQuen: Pakabait talaga para good karma, more blessings ganern. 😂 Manahimik na foreves, wag lang makita si undz. Chos   #KCAPino…"
836468155111243776,@dawende wow loser c panot mong boss ano kaya nagawa sa 6yrs idiot.
836468159305547776,RT @AldubMaidenPex: Kamusta naman ang tamiiissss 🐜🐜🐜  #DTBYArchitectBenjie https://t.co/2ernZwAoD6
836468205438685184,RT @beltranailen88: Paano ang puso ko kong mawala ka  MARVOREE ChaTUEnayNaKilig
836468209641525249,RT @6reatcelestial: Ano pong link sa Kapamilya Chat?   MARVOREE ChaTUEnayNaKilig
836468595521511424,RT @nicoletteannmc: Every night habit na ito!😍 #DestinedToBeYoursWorldPremiere
836468884911710209,RT @kuriring01: Pagkarinig sa mouth to mouth sunggab agad si Bae 🤣🤣 #DTBYArchitectBenjie https://t.co/7IlLVs4Hcb
836469367265185792,#sex meg iranian porngirls https://t.co/8kUnMxrRBk
836469379839614976,Tuesday pa lang
836469539223187457,"RT @StarCinema: Friendship nina Kathryn, Julia, at Dimples, hindi natitinag! SEE PHOTOS HERE: https://t.co/kxIruYiXBy https://t.co/AJn4xw1g…"
836469618923352064,"RT @congeeme: Di pa tapos ang laban. Wag magsalita ng tapos, wag pakampante, wag tumigil sa pagboto!  BB MAYMAY to 2366 BB EDWARD to 2366"
836469761533865985,@jhainielyoo_ Ulol
836469820228943872,@QwetuRadio Utawala tayari Kwa mpigooo #QwetuKazini
836469916702130176,RT @_PrecyMaeSantos: FebIbig  #IANUAnniversary  KapusoBrigade
836469941901504512,P2.00 taga letter sugot ka? 😇 https://t.co/dtKhZgwbwa
836469954471837696,RT @gemma_padura: The tampo moments  MARVOREE ChaTUEnayNaKilig
836469962843680768,RT @AilahMae10: Tabunan niyo yung Mga pesteng comments bwesit... Guys punta sa fb maglike at magcomment https://t.co/mhMFUhwEYF
836470025770786816,Hahaha. Parking tape sarap pati rin ampota
836470050919862272,RT @marisse0716: @BenodBabi @mainedcm hahahhaha naagawan pa ng Pwesto 😂😂😂😂😂 #DTBYArchitectBenjie  #ALDUBxDTBYTadhana
836470126425694208,RT @EatBulaga: ICYMI: Kasama ang #AlDubEBTamangPanahon sa Guinness World Records 2017 para sa Most Used Hashtag in 24 hours :) https://t.co…
836470130632597504,HUYYYY😳😳😳😳😳😂😂😂 MGA BATANG TO!! https://t.co/IeivKxuuga
836468503230078978,@cactussssssssss layo naman hahaha
836468507420196864,RT @sharon_mtpi: Mukhang araw-araw ang countdown namin. 😁❤  #DTBYArchitectBenjie https://t.co/xsqUvKmFN8
836468524205891585,@BebeRexha followme bebe
836470269048840192,RT @riza_almoguera: Batangas  #IANUAnniversary  KapusoBrigade
836470269027897345,"RT @itsShowtimeNa: ""Kumanta, Natalo, Wildcard...Grand Finalists"" Naniniwala si Andrey na abot kamay na nya ang inaasam na pwesto!… "
836470294202048512,halata namang ayaw mo eh 😥💔
836470319384649729,➞MASAKI YODA 2017/1 #NEW -frame(sample)(1/3 Quality)- https://t.co/dm2PenHXRg #musica #Giappone #informazioni
836470323562303488,Pabuyag sa ta kadyot 😝 inom sa tag coke hahahahaha😅
836470352922329088,"RT @GMADrama: Matira, matibay! #MeantToBe official hashtag: #MTBEliminationRound https://t.co/VIg3FI0KiG"
836470235465068545,"RT @ofcAMTeam110716: Ang mga kapuri -puring gawa ng Panginoon,  ang lakas niya't kababalaghan, Salmo 78:4 #ALDUBxDTBYTadhana"
836470256436674560,@joe_birchall finance decks hahahaha u joker
836470453598212096,RT @jaysondmx: WOY SABI NYO 8:30! PAPASOK NA KO WORK EH!😫 WALANG MAG KWEKWENTO HA! IBLOK KO KYO! CHERET! DTBY WorldPremiere #DestinedToBeYo…
836470445217992704,@menardodicaprio Lol. Saan yun? Tronix lang alam ko boy.
836470457763311616,RT @Joaniiix: FAAAAAM!!! LETS DO THIS! Wag papatalo sa may 150k na Sims!!! Push fam! @EBarberCebu @lucyliciousmith !  Sailors hel… 
836470474565541888,Isang araw nalang ang hiningi Niya di pa natin maibigay. Lord wag sana po akong maging ganon ayoko mahuli Ka gusto ko Ikaw lagi ang UNA.
836470478772449281,RT @MAINE_Republic: Talagang bumigay na ang marupok na sekretarya ni Kap sa malanding tanod.  #ALDUBxDTBYTadhana https://t.co/5Ax0H2SpxK
836468436142153729,@keisukeadano halo https://t.co/Z5g9RC8edD
836468549363224576,Yung mga kagrupo ko sa math 🙄🙄🙄🙄
836460685043228674,nanguyam mo na
836460714424328192,@JazzColumn @SenAdarna @lol_ewww dcxon at buhay din ng mga sumusuporta kay mm yang kinukuda mo laya manahimik at wala kang paki
836468410980556801,"Pero magsusulat ako, para patawarin mo.  AlwaysJaDine USATour2017 #KCAPinoyStar #NadineLustre"
836470667482542080,sunog sa bangke 🔥
836470738810884096,@doiyeorn yang lags trend sit la la land
836470843643314176,17; wala nang tag line Ang taas eh #KCAPinoyStar #NadineLustre
836470877197840385,Sa kanila nga namang bahay siya nakatira
836470931732103169,RT @irmaroxas3: @rinamobabes @BojatinReyes @grabesila @kengayi625 @Annie2859 @gracesinque @malousalamat @salvadortrish21 makipot #ALDUBxDTB…
836470499743916032,RT @GoldiLooksLuni: Damay mo na lahat girl...  NoToLoveTeam BoybandPH haha  #MBBoybandPH https://t.co/cgByFKxyJd
836470617167773696,RT @Meet_SMG: @Gurmeetramrahim Happy MahaRehmoKaram Day pyare pita g #MahaRehmoKaram
836470877214523392,mapeh day tom 👌🏻 js sa thurs 😋
836453097538924544,"+ may nagsulat na ""idol ko si daniel padilla"" tapos pag tingin ko sa mga papel ng mga kaklase ko puro pangalan ko nakita ko"
836453168858836992,Mom: Marco polo ortigas prom ni hannah Me: ah wow Mom: sama tayo?  Sige for the purpose of looking at the interiors kasi sabi ng prof haha 😂
836453194041417728,RT @hashtag_maru: Wag na magalit. Hi Quids! :)  #TNTULtimateResbakDay2 https://t.co/auPhjC2DHy
836453261129347072,"RT @mor1019: Ang mga kantang pasok sa ating #MORPinoyBiga10 ngayong araw, February 28, 2017. https://t.co/ilVyjUMSMw"
836453298886471681,#IANUAnniversary KapusoBrigade EmpressChuck
836453563115188224,taehyung????????? https://t.co/WhIWJfVpFi
836453630232256516,"@AlDubBigGirlz   Yes, Excited every 8:30 ng gabi manood DTBY matutulog na my Ngiti, lungkot, kilig, Saya Ang Puso. ☺😍  #ALDUBxDTBYTadhana"
836453714122551296,RT @JamJamPics: SBS INKIGAYO https://t.co/RiXQPSfHDn
836453722498682880,Una natapos? Madami alam? Nope hahaha wala na me maisulat cause di ko na alam 😄 no use starin at me paper hehez
836453751879680000,RT @ruvinamanuel: Ang mga lolas bumati 😉😉😉 lola nidora tinidora tidora #ALDUBxDTBYTadhana
836453835740590084,RT @PapaJackQuote: Yung hanggang stalk ka nalang sa profile niya ngayon 💔
836453848357072896,@katgolecruz tnx u too HAHAHAHAH
836453848352882689,RT @SexieChardy: Co-Indio taralets na @LouisPreJr TwitterParty na tayo  #IANUAnniversary  KB|Follow @SexieChardy @realbarkAdA
836453869324390400,RT @ALDUB_15: Ang dami kong tawa sa dalawang bibi natin grabe laughtrip.... #ALDUBxDTBYTadhana https://t.co/bNpM2Hz0jj
836453965784981505,@ensaymaya hahaha yeah baka ngaaa tho i prefer if sya ung may choice na wag magreply kesa sa ung may restrictions sya lol
836454116771639296,RT @maaarlame: HAHAHAHA https://t.co/bDq08FnRQF
836454402001088512,@SadieUrness HANAHAAHAAHHAHA
836454389384503296,RT @iamitch612: Kslanan ng ebak bkit amplaya much c Sinag!   Char! 😂😝✌️  #ALDUBxDTBYTadhana  https://t.co/KTw1oaY94w
836454427133255681,@SenAdarna papa n kisses
836454460708679680,@dzbb @Cynthia_Villar @nimfaravelo Ano nga bang mga batas ang naiwanan dahil hindi inasikaso ng LP Sens? Imbento ka naman eh.
836454766897045505,"RT @theartofhugot: Yung nakahiga ka na, tapos ang dami daming pumapasok sa isip mo."
836454808814931968,RT @Officialxcps: Parang wala ah 🙈
836454838179246080,Crush: gusto ko sa mga babae yung medyo boyish Me: https://t.co/kIT30Oy0Cc
836454854956462080,@davidok7 mangat Mz
836454888527667200,Wag daw magfocus sa iba. Sa knya lang daw dapat @DOrKyungsooPH  hahaha 😍😍😍😍 https://t.co/zQFUS8Elk7
836454947264737281,RT @mtabirene: @alvinvelasco4 wala nman makapigil sa mga yan e.  Feeling superior ever since bayaran kase basag nga lagi adn every time may…
836454951446429696,RT @wanderingmeekay: SHEEET PA GIF NUNG SIMULAAAAA!   #DTBYArchitectBenjie  #ALDUBxDTBYTadhana
836451310794862598,*AY MARIPOSON* MALVADA SEAAAAAAAA AHAHAHAHAHAHAHAHAH https://t.co/ad4K619Wba
836451394689228800,Ang aga ng DTBY na Ht hahaha  #DTBYArchitectBenjie
836451491145723904,IM SCREAMING OH MY GOD BAHAHHAHA https://t.co/I5kX3BnfyC
836451520501645314,@MarthaCortesL q monetoss hahaha q bn c despiden y c dan las bnas noches hahah ;);) t sigonqnnonhagas caao anmamadas cortes haha
836451524712636416,@ChuaCasanova hahahaha mas maganda pag kurt bagay sa aso😂😂
836451528873558017,Balupu c/o.Address https://t.co/cHLyBpYjcA via @YouTube
836451541460500480,RT @RM020316: Hinila ni Meng yung arm ni Alden 😆  #DTBYArchitectBenjie  #ALDUBxDTBYTadhana https://t.co/pZhDt3zdA9
836451675682398208,Tulog nakoo 💓
836451679897792512,"RT @aldenrichxrds: *Maine binasa ang sarili*  Alden: ""Maine!!""  Nagalit po siya. Hahaha. 😂 #DTBYArchitectBenjie"
836451684062752769,https://t.co/SyrTzuMJeD <-download kumpulan ABG ngentot dalam kamar #ngentot #porn #adult
836451700865105925,RT @SatinderInsan3: @Gurmeetramrahim  Papa.. Bless me 4 meditation  #Love4HKNKJ
836451793122971648,RT @grabesila: @imcr8d4u @ALDub_RTeam @jophie30 @by_nahjie @AIFam16 @OFCALDubKoTo @AlDubBigBoyz hindi nasa us eh at wla me balak makita😜 #A…
836451801515773952,@93YOOJIAE kadonya mana noon hahaha
836451864417705985,"@fiqaBear haah, takdaoat...huhuhuh..japgi nak call org upk...hmmm"
836451906394284032,The last time na nakumpleto kame.  #tbt
836451923163144192,Cutting tayo?
836451931543470080,RT @shashleyyy: ANG GWAPO HALA?!?!?!?!?!!!!!!!!! 😍😍😍😍😍😍😍😍😍😍 https://t.co/tZk3xWI4Rf
836451948312199173,RT @mikhan11: I tried! Hahaha! Tumama man o hindi na sa atin na na un! Hahahaha! Pero ung pula ng tenga at ngiti sa huli talaga e… 
836451956705021952,@dezaorolfo walang sinabi ate e haha.
836451965081047040,@biancaaaakes oo yan nalang nagpapasaya sakin e 😭😂😂😂😂😂😂😂😂
836451969292087296,Mananatili sa PNP custodial center si Sen. Leila de Lima dahil wala pang aksyon ang SC sa hiling na immediate relief. | via @CecilVillarosa
836452011247812608,#MyExAndWhysFeverContinues  Reactions | Daming hugot dito! #KCAPinoyStar #LizaSoberano  https://t.co/AcSFCiFdbk
836452048963055616,@summerrben gtgtgtg 💀
836452086741151748,RT @darkyillusion: ABS-CBN  Link: https://t.co/1J0nlv8JBL  BB MAYMAY to 2366 BB EDWARD to 2366 https://t.co/ldBxpWYWbC
836452090939641857,@Wave_Papii @miakhalifa ight hb @Madison420Ivy
836452120266063872,Nakakalungkot lang na may mabasa kang tweet na ganito. Ibaba ang iba para my maitaas. #KissMay #BFFGoal… https://t.co/qOEv4UdjBH
836452124468772864,"RT @gummybearsworld: My bestfriend's dad died a month ago &messaged me; Si Maymay, wala sigurong idea kung paano niya ako pinapasaya everyd…"
836452132874141696,RT @zenhamdan: Makidaan lng. Charot!  #DTBYArchitectBenjie https://t.co/Ly4uBf6hw6
836452137055870977,"RT @KaDsTarlac: ""Video ng pagsayaw ni Kathryn Bernardo ng 'Shape of You' umani ng papuri sa mga netizens"" #UKG https://t.co/IpDGQokoc6"
836452191594393600,"RT @TheWordAlive: Next Week: Bilbo, Spain - Mar 3 at Sala Santana 27 https://t.co/ZYfBsA6xJR"
836452195788697601,gagung james talaga hahahahahahaha
836452199995584513,RT @jillda_bleu: Ang ganda naman nito icy!!!  *slow clap* galing.  BB MAYMAY at 2366 BB EDWARD at 2366 https://t.co/YvMO3qXpGf
836452199995564032,Ou dati #ALDUBxDTBYTadhana @twistpotatoes2 @Jammic2300 @VicenteImie @edz_gwapa @glensrobert @itsmeZylyn iww https://t.co/wqt3YD2CMF
836452204185812992,"RT @mikhan11: Wala kang kupas @aldenrichards02 🙌🏼 Ilang sec lng, dinagdagan mo pa patak ng luha namin😭  DTBY WorldPremiere… "
836452212570271744,@massrajarya21 @BeingSunny_ Haaaaa hahhhhh
836452225161428992,"""Tol parang di ka naman nagtratrabaho parang naglalaro ka na naman""  ABA IKAW KAYA ANG PUMASOK DITO HAHAHAHA"
836452241905049600,"RT @iamJhang24: sabi ni Mora ""le go"" sabi ni Lira ano ""le go"" let's go    #IANUAnniversary KapusoBrigade"
836452296426930176,Dollar Tumbles Against Naira As CBN Pumps In $180m - https://t.co/YV8DLgztqW https://t.co/dVCGrblCYb
836452967519662081,Voters na ako hahahaha   #LAKAS https://t.co/Axklga7QYt
836453022041427968,Tngnang panahon to 😂😂
836453034657906688,RT @sophia_swift23: Kilig 😍🙈  #KCAPinoyStar #LizaSoberano https://t.co/G7LqiCUG4A
836453131097522176,Hahaha. Chosen ang Moonlight! 😂 https://t.co/1GYklOYl6f
836453462443319296,RT @LeonorM017: Hahaha dinpa kumakanta matatanggal na pustiso  #IANUAnniversary  KapusoBrigade
836453479233306624,@evy_lemoss KKKKKKKKKKKKKKKKKKKKK tlg
836453869295038464,RT @DiKoAlam13: KAYA NAMIN suportahan ang MayWard ng buong buo.Di kayo kailangan ni Edward. Pero kayo Kailangan nyo name nya para umaangat…
836453907056353280,"RT @mbchavez86: Tama talaga si Miss Bianca,ang mature mag-isip nina MAYMAY at EDWARD.Wala talaga sa edad ang maturity.  BB MAYMAY 2366 BB E…"
836453923825180673,RT @byxbuzz: Super gwapo ni Totoy sa scene na ito nakakaganda ng umaga 😍🌞 #xianlim https://t.co/geZq4Wrna0
836454058068078592,"Aya, kamukha ko daw sya. :3"
836454104201211905,away bati away bati away bati away bati 😳
836454464915570689,Lidya Hutagalung https://t.co/h02MNPtQox https://t.co/s1sFqgPEwb
836454473308467201,RT @carmiraymundo: Yey! Salamat salamat po! 🙏🏼❤️🎬 https://t.co/Qw3pbnQoYA
836454477473398784,#hrp LELANG ACC  nctjjaehyunt 10k PRISTINEUNW00 30k stiwphaniy 10k  MINAT: DM stiwvy89
836454603294031872,@capshopie kay dada muna si cora ha alam mo yan☺️😍
836454703974105093,RT @ALDENaticsLgn: Hahahaha ang saya saya nila.kawawang Allanki 😂😜 #ALDUBxDTBYTadhana #DTBYArchitectBenjie https://t.co/pWdB7rOQFy
836454708172713984,Meron na yesss
836454787856007169,RT @MayWardFlyersPH: Good Morning Flyers! Listen Titig Ng Pag Ibig While Voting- PAMPAGANA 🤣👋  BB MAYMAY BB EDWARD   Send To 2366 https://t…
836454913676734464,Takte paalis na sana ako kaso di ko mahanap yung sling bag na black ko na maliit takte ayoko magbackpack pumasok
836452694910906368,Suica=ICOCA PASMO=PiTaPa
836452703295295488,RT @pastelvibrant: Si Aren ba 'to o si Edward??? #MayWard  @Barber_Edward_ @MarydaleEntrat5 https://t.co/6M5UYlcqnQ
836452711683928064,HINDI SIYA PRANK!  me be like : 😯😯😯😯😯😯 😭 😯 😳  na trauma ako😂 https://t.co/8WVhJtqyPZ
836452728461111296,@samanthatot grabe ka naman sa sarili mo 😞
836452837529792513,RT @PostiveMalou: Yung natauhan na ko  Dati mahal kita pero ngayon hindi na.
836452837492043776,RT @menggalurks: Tapos iisa lang pala siya 'no? HAHAHAHAHAHAHAHAHA Malala  #DTBYArchitectBenjie
836452854281875456,@sky_gracie @mainedcm @ohhelloarianna  Grabe si kuya  #ALDUBxDTBYTadhana
836452858463567872,@cllnbrllnts walang sorry sorry
836452938176290816,RT @mikhan11: @mainedcm reaction tho! Hahahahahaha Meng!!!😆 #DTBYArchitectBenjie https://t.co/lyCdvkQ59a
836455098230386688,RT @ETibalan: Sa mga taga CdeO na flyer at Malapit lang sa place nato.. Pls pumunta po kayo... Kailangan po ng Manpower.. Aja guy… 
836452892026400768,Anyare? Pang opening lang ang karel?
836449066833731584,RT @JHumiwat: Ang mga lolas hahaha #ALDUBxDTBYTadhana  #IANUAnniversary  KapusoBrigade
836449071019651072,RT @BagetsOnly: Watch until the end. Kahit ako di ko di ko ineexpect. #tamod #sirit #bagets #RTformorevideo https://t.co/jf8Wq4VdWg
836449125549813760,"@andrewturingan1 talaga??? No, that's bad. 😭 ako half a cup lang ganto na kalala haha"
836449138153644032,@fahnzoned hahahahaha baliw yun eh
836449150724005888,tangina natapos deeeen huhu sobrang nakakapagod na po mag aral 😭
836455022728663041,RT @mikhan11: Yung tawa ng mga BIBIs at ng dabarkads! HAHAHAHAHAHAHAHAHAHA Pero gusto ko din ung may paghawak eh!👀😁☺️… 
836455031125622784,"RT @bangtanitl: SBS PD Note posted photos of #BTS on Inkigayo, 170226. https://t.co/NmgCDmQoHJ https://t.co/r6lHruyWf3"
836455047890419714,RT @Joaniiix: @rosviel_25  hahahaha kalerky  MARVOREE ChaTUEnayNaKilig
836455056304111616,Ahw mas nindot n 😂😂 https://t.co/BhY0loiI5Q
836454976624812032,RT @ZayThings: Ahahahh..  Ano daw acc ni MARCO OI!  AHAHAHA..   MARVOREE ChaTUEnayNaKilig https://t.co/bNAyqNj4Ot
836454980806549505,RT @Ichabutz: Hintay lng guys #AngelLocsinTheOneAndOnlyDarna
836454989195276288,Halala gna get it! https://t.co/CiPM7Y3m7p
836455014356787200,"RT @guettwho: Workmate 1: gusto mo green peas? Workmate 2: yoko, gusto ko world peace.  Tawang tawa ako?? 😭😂  #LizaSoberano #KCAPinoyStar"
836452950755045380,RT @taeyeongifs: 170228 Taeyeon IG Live https://t.co/4tTyDnbm1s
836453156271763456,"RT @gummybearsworld: My bestfriend's dad died a month ago &messaged me; Si Maymay, wala sigurong idea kung paano niya ako pinapasaya everyd…"
836453156296896512,@bankingonkismet note d kasama yun Team Abroad dyan!  #ALDUBxDTBYTadhana
836453223389024260,RT @HecklerForever: Mandarambong ang mga ibinoto mo? Paulit-ulit mong ibinoto? Hindi ka binigo ng demokrasyang kaloob ng #EDSA31. Sinayang…
836453231790206976,RT @nonie_datu: @VBelgira @gluzvilla30 @latuazon @grabesila @chie_chie26 @richmaine08 @aoisora @melanie27_g @AcobMarl lab ntin sila #ALDUBx…
836453290485297152,Halaaaaaa https://t.co/vyoJICCxex
836453353416765441,Haibo?! 😂😂😂😂😂😂😂😂 https://t.co/yaR938SHW8
836453382780956672,RT @leiahxabad: crush: para saan ginagamit yung y=mx+b ?? me: para macalculate yung slope kung gaano na ko nahuhulog sayo! ✨
836453382785097728,RT @jenasis818: At nagkagulo ang audience!   #ALDUBxDTBYTadhana https://t.co/tzAhC6NPmf
836453441492807681,@_intanshafiqah hahaha.. dorang ingat main2 kot.. hahah.. 😂
836453462447554560,Okay lang nmn talaga 🙂 https://t.co/qx72QwZPFf
836453638620897280,eto talaga yung pampa-good vibes ko hahaha try not to laugh i dare you https://t.co/Rn1VTIZrk8
836453663799304192,@jaejongxx86 halo :)
836453693142622208,@AbhiUpmanyu Bro Tweet Kar Na Jo Man Kare..Delete Kyun Kr Rha..Outrage Hoga To Apan Hai Na Support Me.. 😇
836453697358086145,RT @darkyillusion: ABS-CBN  Link: https://t.co/1J0nlv8JBL  BB MAYMAY to 2366 BB EDWARD to 2366 https://t.co/ldBxpWYWbC
836453705725558784,@noriegee siko ni alden un teh! #ALDUBxDTBYTadhana #DTBYArchitectBenjie
836453705750753280,RT @ofcaldub_pang: waLang signaL ee kaya yan pumaparaan .. HAHAHA ! kagabi pa yan .. every 4hrs ang charging time HAHAHA !… 
836453789615845376,@ONLYRPE aq sama taeyong ugh cocok syekali
836453793797566464,@glaishinredux di ako pwede this week ate Shinshin busy sa school 😭
836453810578972672,RT @pinkys421: SHUTAMEY PUTI LANG ANG NAKIKITA KO HUHUHU GUSTO KO NG MAGREPLAY SA BAHAY 😭🔫   #DTBYArchitectBenjie https://t.co/hniT6RRyGM
836453823182852097,Bc siya lang dahilan ng pag pasok ko today kaso wala naman siya hays
836454280370364416,Mario & Luigi: Superstar Saga Idle Animations
836454569768968192,"RT @JhobeaFiles: ""Yung mga titig de leon talaga eh. 👀Hayyyy. Blessing ur tl with these pics, fam! 💙 #kapit 🙈"" https://t.co/ohOcBHq4NY"
836454582360256512,kinabahan ako bigla
836454649431486464,RT @noriegee: Ung pagsampa talaga .. 😩❤️  ©_gianni.b_  #DTBYArchitectBenjie  #ALDUBxDTBYTadhana https://t.co/iXUm5ivBfm
836454666208583680,RT @sonjsway: Nakakatuwa oht ngayon. Mabuhay ang mga Architect woooo.  RA 9266 lol  #DTBYArchitectBenjie
836454716557045760,"RT @pastelvibrant: Sa mga nagda-doubt kay Dodong, maling-mali kayo! Hahahahahahahaha #MayWard  @Barber_Edward_ @MarydaleEntrat5 https://t.c…"
836454737528565760,RT @anthony_panis: good morning #IANUAnniversary KapusoBrigade @new07_ .
836454787843518465,5minutos para as 6 eheheh
836454842386149380,@roni_az @Ariefstoro @irawanprasetyad wahahahaha gemblung
836454884320784385,Mag jakol kaya ako dito sa office? Hahahaahahahahahah
836454884316758016,RT @jinjjarevil: Taehyung https://t.co/NkAuW4KMHt
836454917891993601,@Jeslin78019681 @mainedcm hahaha 🙈🙊🙊🙊 grabe talaga sila #DTBYArchitectBenjie
836454926259646466,RT @inadayze: Indya Marie https://t.co/Qx4ApHBIx2
836454934681911296,RT @rubyjade08: Atm:twetting while riding!magkwento ako  MARVOREE ChaTUEnayNaKilig
836455177922097153,RT @JamJamPics: SBS INKIGAYO https://t.co/RiXQPSfHDn
836455194728660993,I love pikmin.
836455198906171392,At Gunung Kelud [pic] — https://t.co/LnjWnsqtwi
836455207303172097,Tryyy haha  #LizaSoberano #KCAPinoyStar https://t.co/S5vOdav54A
836455274386980865,RT @Aldub_ChibaJP: Congrats mga bibis yung mga Lola's nkk mi miss 😊@officialaldub16 @ALDUBARKADS #ALDUBxDTBYTadhana (W) https://t.co/bR2Z8O…
836455299561095168,RT @ALDENaticsMkt: Bibi girl anu inaabangan mo dyan?@mainedcm ❤ Tagal ba malaglag? Hahaha  #DTBYArchitectBenjie  #ALDUBxDTBYTadhana https:/…
836455429605490692,@beeyotchWP Ate anong nangyariiii? OMGGGGG Ano pong merooon? WAAAAAAAAAA
836455672862625792,@avadhaar @SLak85 ithula nega yena soula varinga
836455794480562180,RT @sheanavy: Habang may buhay may pag-asa   MARVOREE ChaTUEnayNaKilig
836455840643170304,@direkirenev @showbiz_polls hahaha.wala kayong alam tungkol sa ratings mga kulto ng Kantar at warfreak fans ng Sakang-gre loose ends.
836455148582940672,"RT @lizquengalore: Parang gusto ng samsung j2 prime gawa ni liza, kaso wala pang isang taon cp ko na samsung j2 din..hahaha #KCAPinoyStar #…"
836455161144827904,Guide(tutorial) into ubuntu linux organization: SwtITZ
836455215700258816,"Ughhh offbeat na bass, ngano juddd"
836455257609687040,RT @TanongKoToSayo: Bakit ang ganda ni Liza?
836455274412146688,Limited kyoko @Based_Honk
836455341508317185,RT @reamarie_23: kung alam ko lang na walng mga confirmation sa TM..  Eh di sana talkntxt nlng binili ko..😳😳  sec @PBBabscbn anyare? #PBBTr…
836455341512503296,"RT @JACMeneses: ""kumusta acads""  me: https://t.co/d4D9CtLhId"
836455383434584064,lula sa math eh hahahaha
836455387641438208,"RT @sonnyangara: Sa integridad, talino at galing, isa na si sen/ka pepe diokno  sa sukatan ng mahusay na senador. There will never be anoth…"
836455425406951424,Daddy D Galingan mo!
836455429580300288,RT @MillennialOfMNL: Pero yung sons ng Pilipinas any any lang https://t.co/dyWTNu64bY
836455446353326080,@IvanMacdamian go support kita diyan hahaha
836455513495859200,@salermico #SALERMICORESPONDE te gustan los pandas kawais ? ^•^
836455534450573312,Hellooo :) Aaron Rockwell (AaronArockwell) https://t.co/oiEoc7XoDC
836455555413630977,HAHHAHAHAH @MunikEnri @carlitoescleto https://t.co/DnNV7bbAd0
836455706396000256,RT @BenodBabi: After that ngudngudan moment. Me:  #ALDUBxDTBYTadhana  #DTBYArchitectBenjie https://t.co/jYCbD61wzP
836455748339027968,Nakakawalang gana. Kahapon pa ko wala appetite
836455748347424772,RT @jayceem1018: 2points blue team #IANUAnniversary KapusoBrigade
836455748339027969,"@Alternix1 yes, tawag nyo po ako? 😂😂😂"
836455756727640064,RT @MCDy0719: Kayang masinungaling ng isip pero hindi ang puso   MARVOREE ChaTUEnayNaKilig
836455760942882817,RT @imcr8d4u: 19-Ano kulay ng kwarto mo?  #ALDUBxDTBYTadhana @ALDub_RTeam @jophie30 @by_nahjie @AIFam16 @OFCALDubKoTo @AlDubBigBoyz @ALDUBH…
836455760934518784,RT @KapusoTrendList: .@GMADrama: Mamaya sa #PinulotKaLangSaLupa: Hindi na maitatago ang kalupitan ni Angeli! #PKLSLGalitNiAngeli @MyJaps ht…
836420868511305730,BAHAHA https://t.co/KenFRloE1O
836420918863790082,RT @amazingmaria009: @jenasis818 #ALDUBxDTBYTadhana  Ang lks ng sigawan.
836420923066462208,RT @blueheartedgal: Yaaas. Proud of u brad @imdanielpadilla!  #ParaSaTeamFord nyo ni @bernardokath https://t.co/YAfmVyZ9IW
836420944042156032,@gennangeles okay texted u na haha 😘
836420977558872064,@alta_wind_whale oo hehehhehe #KCAPinoyStar #NadineLustre
836421032084811776,RT @SummerLoveMW: Wag pakampante. Baka buong Masbate nagboboto sa iisang tao lang. U know hu. Parang nung HC niya hakot pati elementary stu…
836421053094182913,RT @MaywardHongKong: Team ABROAD...habang busy sila sa VP sa pinas.  Please request! BALIW at Titig ng Pag-Ibig.  LINK:… 
836421086644416513,@mackensiee123 hahaha it is🙈🙈
836421157951688704,@surrealmd sana babalik pa kasi I heard may new project sya #DTBYArchitectBenjie
836421166340374532,Mrt tweet #KCAFavAnimatedVoice #TrollsBranch #KCAFavFrenemies #KCAFavSoundtrack #Trolls #KCAFavMusicVideo #KCAFavSong #CantStopTheFeeling @
836421178893836289,Di marunong umintindi
836421187274166272,Good Flapjack.
836413784327655424,hi sinb!
836424060389244928,broke niños makinnnnnn' papayaaaa  #bnmp #hsfl @ Tenerife https://t.co/EFd92F9R2Y
836424089753399296,@juniaducusin hala di kita napansin
836424169432600576,QRE #VideoLove One Direction Sayo lamang #MDHAnak Ang Buhay #FPJAPMatiraMatibay
836424190412521473,RT @Bharath_7kumar: Superstar @urstrulyMahesh lovable boy..Ippudu entha mandhi hero's ochina athanila evaru undatla - Legendary Actor '… 
836424697944424449,"So pag kay Sinag naman ang episode, ang OHT ay DTBYRadioDJSinag? DTBYBitterSinag? DTBYNakatapakNgJackpotSinag? 😂  #DTBYArchitectBenjie"
